Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,year,PER,TS%,WS,WS/48,BPM,VORP,Player,Player-additional,Pos,PIS
25.0,48.0,13.4,2.1,5.1,0.412,1.2,3.2,0.364,0.9,1.9,0.495,0.3,0.3,0.75,0.5,1.3,1.8,1.3,0.3,0.0,0.8,0.8,5.6,2023.0,10.3,0.536,0.6,0.045,-3.4,-0.2,Payton Pritchard,pritcpa01,Meneur,-0.54
26.0,82.0,22.3,3.6,7.7,0.468,1.8,4.7,0.385,1.8,3.1,0.593,0.6,0.7,0.821,0.9,2.4,3.2,3.4,0.5,0.1,0.7,1.3,9.6,2024.0,15.3,0.597,6.1,0.16,1.0,1.4,Payton Pritchard,pritcpa01,Meneur,0.64
27.0,80.0,28.4,5.1,10.8,0.472,3.2,7.8,0.407,1.9,3.0,0.642,0.9,1.1,0.845,1.3,2.6,3.8,3.5,0.9,0.2,1.0,1.5,14.3,2025.0,17.6,0.633,8.6,0.183,3.5,3.2,Payton Pritchard,pritcpa01,Meneur,1.43
23.0,55.0,14.2,1.6,3.7,0.438,0.6,1.7,0.337,1.0,2.0,0.528,0.7,1.1,0.672,0.5,1.2,1.7,1.2,0.6,0.1,0.4,1.7,4.6,2025.0,10.2,0.546,1.4,0.086,-3.1,-0.2,Pelle Larsson,larsspe01,Arrière,-0.43
23.0,8.0,3.4,0.1,0.8,0.167,0.1,0.1,1.0,0.0,0.6,0.0,0.0,0.3,0.0,0.0,0.4,0.4,0.0,0.1,0.0,0.1,0.3,0.4,2024.0,-3.9,0.218,-0.1,-0.154,-15.2,-0.1,Pete Nance,nancepe01,Ailier fort,-1.87
24.0,6.5,10.7,1.1,2.45,0.43100000000000005,0.7,1.85,0.375,0.39999999999999997,0.6000000000000001,0.5665,0.05,0.15,0.5,0.4,1.2000000000000002,1.6,0.8,0.15000000000000002,0.15,0.35,1.2999999999999998,2.95,2025.0,8.4,0.5740000000000001,0.05,0.0635,-4.9,-0.05,Pete Nance,nancepe01,Pivot,-0.58
20.0,23.0,8.1,1.3,2.6,0.492,0.3,0.6,0.429,1.0,2.0,0.511,0.5,0.9,0.55,0.3,1.3,1.6,0.5,0.1,0.5,0.3,0.6,3.3,2023.0,12.8,0.553,0.3,0.073,-2.8,0.0,Peyton Watson,watsope01,Arrière,-0.22
21.0,80.0,18.6,2.6,5.6,0.465,0.6,1.9,0.296,2.0,3.7,0.553,0.9,1.3,0.67,0.7,2.5,3.2,1.1,0.5,1.1,0.7,1.8,6.7,2024.0,11.8,0.539,2.5,0.079,-2.2,-0.1,Peyton Watson,watsope01,Ailier,-0.22
22.0,68.0,24.4,3.0,6.3,0.477,0.7,2.0,0.353,2.3,4.3,0.534,1.4,2.0,0.693,0.7,2.7,3.4,1.4,0.7,1.4,0.8,1.8,8.1,2025.0,11.4,0.564,2.5,0.073,-1.8,0.1,Peyton Watson,watsope01,Ailier,-0.28
22.0,5.0,8.8,0.6,4.2,0.143,0.0,2.0,0.0,0.6,2.2,0.273,0.4,0.4,1.0,0.4,1.2,1.6,0.4,0.2,0.4,0.2,0.2,1.6,2025.0,-2.3,0.183,-0.3,-0.283,-18.2,-0.2,Phillip Wheeler,wheelph02,Ailier fort,-2.41
23.0,55.0,20.7,3.6,7.3,0.485,0.5,2.0,0.269,3.0,5.4,0.564,1.6,2.3,0.702,1.8,4.1,6.0,0.9,0.6,0.5,1.1,1.9,9.2,2023.0,15.2,0.554,2.2,0.093,-2.3,-0.1,Precious Achiuwa,achiupr01,Pivot,-0.01
24.0,37.0,20.85,3.1500000000000004,6.449999999999999,0.492,0.4,1.45,0.2685,2.75,5.0,0.5529999999999999,0.95,1.5499999999999998,0.607,2.45,3.8499999999999996,6.300000000000001,1.4500000000000002,0.6,0.8,1.15,1.85,7.65,2024.0,14.75,0.538,1.7,0.08499999999999999,-1.5,0.1,Precious Achiuwa,achiupr01,Pivot,0.06
25.0,57.0,20.5,2.9,5.7,0.502,0.2,0.6,0.278,2.7,5.1,0.529,0.7,1.2,0.594,1.8,3.8,5.6,1.0,0.8,0.7,0.8,1.4,6.6,2025.0,13.6,0.53,2.3,0.095,-1.9,0.0,Precious Achiuwa,achiupr01,Pivot,-0.08
22.0,71.0,29.9,4.0,8.5,0.468,2.2,5.7,0.386,1.8,2.7,0.641,1.1,1.4,0.796,0.7,2.5,3.2,2.1,0.7,0.4,1.0,2.5,11.3,2023.0,11.7,0.619,4.8,0.108,-0.1,1.0,Quentin Grimes,grimequ01,Arrière,0.1
23.0,25.5,19.7,2.0,6.7,0.3045,1.2,4.7,0.253,0.8,1.95,0.4215,1.1,1.3,0.8075,0.25,1.7000000000000002,2.0,1.75,0.75,0.39999999999999997,0.85,1.5,6.3,2024.0,6.7,0.4425,0.6,-0.013999999999999999,-4.8,-0.05,Quentin Grimes,grimequ01,Arrière,-0.78
24.0,37.5,28.25,5.65,12.1,0.46599999999999997,2.3,6.1,0.3855,3.3499999999999996,6.0,0.551,2.45,3.25,0.7585,0.8,3.65,4.5,3.3,1.1,0.30000000000000004,2.1,1.9,16.049999999999997,2025.0,16.05,0.5954999999999999,1.65,0.0805,0.44999999999999996,0.65,Quentin Grimes,grimequ01,Arrière,0.26
24.0,9.0,15.0,2.1,4.7,0.452,0.1,1.3,0.083,2.0,3.3,0.6,1.9,2.4,0.773,0.2,0.7,0.9,1.7,0.4,0.1,0.4,1.1,6.2,2023.0,12.2,0.542,0.2,0.078,-5.1,-0.1,Quenton Jackson,jacksqu01,Meneur,-0.28
25.0,3.0,3.7,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.7,0.7,1.0,0.0,1.3,1.3,0.7,0.3,0.0,0.0,0.3,0.7,2024.0,16.1,0.532,0.0,0.203,3.3,0.0,Quenton Jackson,jacksqu01,Meneur,0.41
26.0,28.0,13.6,2.1,4.4,0.475,0.5,1.4,0.375,1.5,2.9,0.524,1.1,1.4,0.775,0.5,1.1,1.6,1.9,0.8,0.2,0.6,1.5,5.8,2025.0,14.7,0.58,1.0,0.126,-0.3,0.2,Quenton Jackson,jacksqu01,Meneur,0.15
23.0,2.0,5.0,0.5,2.5,0.2,0.5,2.5,0.2,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.5,2025.0,-5.2,0.3,-0.1,-0.3,-18.6,0.0,Quincy Olivari,olivaqu01,Meneur,-2.61
24.0,42.0,16.3,2.9,6.5,0.449,1.7,4.3,0.408,1.2,2.3,0.526,0.5,0.6,0.778,0.8,2.7,3.5,1.3,0.4,0.4,0.8,2.0,8.1,2025.0,14.2,0.595,1.7,0.116,0.1,0.4,Quinten Post,postqu01,Ailier fort,0.14
21.0,23.5,16.2,2.2,5.15,0.431,0.9,2.5,0.35250000000000004,1.2999999999999998,2.5999999999999996,0.504,1.2,1.65,0.7525,0.35,1.5499999999999998,1.9,1.15,0.55,0.2,0.9,1.1,6.5,2023.0,10.9,0.5589999999999999,0.35,0.0435,-2.8000000000000003,-0.05,R J Hampton,hamptrj01,Arrière,-0.46
22.0,8.0,9.5,0.5,1.8,0.286,0.1,1.0,0.125,0.4,0.8,0.5,0.1,0.3,0.5,0.3,0.5,0.8,1.0,0.0,0.0,0.4,1.0,1.3,2024.0,0.9,0.336,-0.1,-0.038,-9.5,-0.1,R J Hampton,hamptrj01,Meneur,-1.26
22.0,73.0,33.9,7.0,16.1,0.434,1.7,5.3,0.31,5.3,10.8,0.495,4.0,5.4,0.74,0.8,4.2,5.0,2.8,0.4,0.2,2.2,2.5,19.6,2023.0,12.9,0.531,2.2,0.043,-3.1,-0.7,Rj Barrett,barrerj01,Arrière,-0.5
23.0,29.0,31.5,7.4,15.15,0.488,1.6,4.4,0.36150000000000004,5.85,10.75,0.5369999999999999,3.65,5.0,0.73,0.9,4.4,5.35,3.25,0.55,0.35,2.15,2.15,20.0,2024.0,16.05,0.5755,1.4,0.07400000000000001,-0.95,0.3,Rj Barrett,barrerj01,Arrière,0.17
24.0,58.0,32.2,7.9,16.9,0.468,1.8,5.3,0.35,6.1,11.7,0.522,3.4,5.4,0.63,1.1,5.3,6.3,5.4,0.8,0.3,2.8,2.4,21.1,2025.0,16.5,0.547,2.4,0.061,0.6,1.2,Rj Barrett,barrerj01,Ailier,0.41
23.0,1.0,35.0,6.0,12.0,0.5,2.0,5.0,0.4,4.0,7.0,0.571,2.0,2.0,1.0,3.0,6.0,9.0,7.0,0.0,1.0,4.0,5.0,16.0,2023.0,15.5,0.621,0.1,0.106,-2.0,0.0,Raiquan Gray,grayra01,Ailier fort,0.08
24.0,3.0,13.0,3.3,5.7,0.588,1.0,2.3,0.429,2.3,3.3,0.7,0.0,0.0,,0.7,1.7,2.3,2.0,0.3,0.3,0.3,0.0,7.7,2024.0,22.7,0.676,0.2,0.187,7.4,0.1,Raiquan Gray,grayra01,Ailier fort,0.86
30.0,48.0,10.5,1.2,2.3,0.518,0.3,0.9,0.286,0.9,1.4,0.662,0.6,0.7,0.912,0.2,0.8,1.0,1.6,0.4,0.1,0.5,1.0,3.3,2023.0,12.6,0.628,1.5,0.142,-0.2,0.2,Raul Neto,netora01,Meneur,0.03
23.0,11.0,6.4,1.0,3.0,0.333,0.5,1.9,0.286,0.5,1.1,0.417,0.2,0.2,1.0,0.2,0.9,1.1,1.3,0.6,0.2,0.5,0.6,2.7,2025.0,13.9,0.443,0.1,0.036,0.7,0.0,Rayj Dennis,dennira01,Meneur,-0.22
19.0,39.0,16.2,1.4,4.1,0.335,0.7,2.0,0.359,0.7,2.1,0.313,0.5,0.6,0.76,0.6,1.7,2.4,1.6,0.3,0.1,0.8,1.4,4.0,2024.0,5.8,0.451,-0.1,-0.009,-6.7,-0.8,Rayan Rupert,ruperra01,Arrière,-1.04
20.0,52.0,8.8,1.1,2.7,0.408,0.3,1.1,0.271,0.8,1.6,0.506,0.4,0.6,0.767,0.5,0.8,1.3,0.5,0.3,0.1,0.6,0.7,3.0,2025.0,8.1,0.499,0.1,0.007,-4.7,-0.3,Rayan Rupert,ruperra01,Arrière,-0.84
23.0,18.0,7.85,0.75,1.8,0.6605,0.1,0.6,0.175,0.65,1.2,0.7045,0.25,0.3,0.762,0.45,0.4,0.8,1.15,0.7,0.05,0.3,0.75,1.85,2025.0,24.75,0.6975,0.05,0.3015,10.2,-0.2,Reece Beekman,beekmre01,Meneur,1.28
20.0,52.0,12.6,1.6,4.6,0.351,0.9,2.7,0.338,0.7,1.9,0.371,0.3,0.3,0.813,0.3,1.2,1.5,1.4,0.7,0.3,0.7,1.0,4.4,2025.0,9.7,0.465,0.8,0.055,-1.7,0.1,Reed Sheppard,sheppre01,Meneur,-0.46
31.0,78.0,30.3,2.5,6.0,0.409,1.9,5.1,0.38,0.5,0.9,0.562,0.3,0.5,0.703,0.4,3.2,3.6,1.4,0.7,0.2,0.5,2.1,7.2,2023.0,7.7,0.577,2.8,0.056,-2.6,-0.4,Reggie Bullock,bullore01,Ailier,-0.76
32.0,44.0,9.5,0.8,1.9,0.415,0.6,1.5,0.403,0.2,0.3,0.467,0.0,0.0,1.0,0.1,1.5,1.7,0.3,0.3,0.1,0.2,0.7,2.2,2024.0,7.7,0.582,0.6,0.072,-2.4,0.0,Reggie Bullock,bullore01,Ailier,-0.49
32.0,34.0,22.799999999999997,3.5999999999999996,8.9,0.40049999999999997,1.35,4.25,0.3145,2.25,4.699999999999999,0.4845,0.8999999999999999,1.05,0.8785000000000001,0.30000000000000004,1.7000000000000002,2.0,3.3,0.6499999999999999,0.1,1.5,1.6,9.4,2023.0,9.65,0.4995,0.35,0.014,-4.4,-0.44999999999999996,Reggie Jackson,jacksre01,Meneur,-0.75
33.0,82.0,22.2,4.0,9.2,0.431,1.2,3.5,0.359,2.7,5.8,0.475,1.0,1.2,0.806,0.4,1.5,1.9,3.8,0.5,0.2,1.3,1.8,10.2,2024.0,11.7,0.521,2.1,0.056,-3.2,-0.6,Reggie Jackson,jacksre01,Meneur,-0.42
34.0,31.0,12.4,1.7,4.3,0.391,0.8,2.4,0.338,0.9,1.9,0.458,0.2,0.3,0.778,0.3,1.1,1.4,1.5,0.5,0.1,0.5,1.1,4.4,2025.0,9.8,0.496,0.1,0.015,-4.0,-0.2,Reggie Jackson,jacksre01,Meneur,-0.65
29.0,42.0,8.3,1.3,2.1,0.618,0.1,0.2,0.625,1.2,1.9,0.617,0.4,0.5,0.789,0.7,1.2,1.9,0.2,0.1,0.3,0.3,1.2,3.1,2023.0,12.9,0.668,0.8,0.113,-2.9,-0.1,Richaun Holmes,holmeri01,Pivot,-0.12
30.0,20.0,14.5,2.15,3.9000000000000004,0.558,0.05,0.1,0.333,2.0999999999999996,3.8,0.562,0.9,1.2,0.7084999999999999,1.8,2.95,4.75,0.6499999999999999,0.3,0.5,0.6,1.9,5.25,2024.0,14.4,0.59,0.6499999999999999,0.11449999999999999,-3.2,-0.1,Richaun Holmes,holmeri01,Pivot,0.05
31.0,31.0,17.2,2.9,4.5,0.647,0.0,0.1,0.0,2.9,4.4,0.662,1.6,1.9,0.833,2.0,3.7,5.7,1.4,0.3,0.7,0.7,1.6,7.4,2025.0,19.8,0.695,2.0,0.178,1.1,0.4,Richaun Holmes,holmeri01,Ailier fort,0.74
22.0,32.0,9.0,1.7,3.5,0.482,0.4,1.0,0.375,1.3,2.5,0.525,1.7,2.2,0.746,0.4,1.0,1.4,0.5,0.3,0.0,0.2,0.5,5.4,2024.0,18.6,0.604,1.0,0.173,1.3,0.2,Ricky Council Iv,councri01,Arrière,0.57
23.0,73.0,17.1,2.4,6.3,0.382,0.8,2.9,0.258,1.7,3.4,0.488,1.7,2.1,0.804,0.7,2.2,2.9,1.3,0.4,0.2,0.7,0.9,7.3,2025.0,11.6,0.502,0.6,0.023,-4.3,-0.7,Ricky Council Iv,councri01,Ailier,-0.64
32.0,33.0,17.2,1.8,5.4,0.343,0.6,2.5,0.256,1.2,2.9,0.417,0.8,1.1,0.8,0.3,1.8,2.1,3.5,0.8,0.2,0.9,1.5,5.2,2023.0,10.4,0.442,0.7,0.062,-2.8,-0.1,Ricky Rubio,rubiori01,Meneur,-0.45
24.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,-1.7,0.0,0.0,-0.114,-11.8,0.0,Riley Minix,minixri01,Ailier,-1.83
20.0,49.0,10.5,1.9,4.3,0.441,0.5,1.5,0.338,1.4,2.8,0.496,0.2,0.3,0.533,0.2,0.8,1.0,2.0,0.4,0.0,1.1,0.8,4.5,2025.0,10.2,0.503,0.1,0.012,-4.2,-0.3,Rob Dillingham,dilliro01,Meneur,-0.66
32.0,48.0,16.2,2.1,4.8,0.445,1.1,2.8,0.397,1.0,1.9,0.516,0.6,0.8,0.75,0.6,2.8,3.5,1.2,0.8,0.7,0.7,1.8,6.0,2023.0,14.2,0.584,1.9,0.117,1.7,0.7,Robert Covington,covinro01,Ailier fort,0.22
33.0,14.5,19.55,1.25,3.2,0.391,0.7,2.25,0.302,0.6,0.9500000000000001,0.7805,0.55,0.8,0.6875,0.9,2.15,3.05,1.5,1.65,0.6499999999999999,0.2,2.0999999999999996,3.75,2024.0,12.35,0.524,0.75,0.1365,2.25,0.25,Robert Covington,covinro01,Ailier fort,0.06
25.0,35.0,23.5,3.6,4.9,0.747,0.0,0.0,0.0,3.6,4.8,0.751,0.7,1.2,0.61,3.0,5.4,8.3,1.4,0.6,1.4,1.0,1.9,8.0,2023.0,19.8,0.742,3.8,0.224,3.3,1.1,Robert Williams,williro04,Pivot,1.06
26.0,6.0,19.8,2.8,4.3,0.654,0.0,0.0,,2.8,4.3,0.654,1.2,1.5,0.778,1.8,4.5,6.3,0.8,1.2,1.2,1.2,2.8,6.8,2024.0,17.2,0.684,0.4,0.144,0.7,0.1,Robert Williams,williro04,Pivot,0.37
27.0,20.0,17.6,2.5,3.9,0.641,0.1,0.2,0.333,2.5,3.8,0.653,0.8,0.9,0.882,1.8,4.2,5.9,1.1,0.7,1.7,0.9,1.6,5.8,2025.0,18.9,0.679,1.3,0.175,3.0,0.4,Robert Williams,williro04,Pivot,0.66
34.0,37.0,8.1,1.3,2.0,0.64,0.1,0.1,0.5,1.2,1.9,0.648,0.4,0.5,0.778,0.6,0.8,1.4,0.5,0.1,0.2,0.7,1.2,3.0,2023.0,11.6,0.675,0.6,0.094,-3.0,-0.1,Robin Lopez,lopezro01,Pivot,-0.27
35.0,16.0,4.1,0.4,1.2,0.368,0.1,0.5,0.25,0.3,0.7,0.455,0.1,0.1,1.0,0.2,0.1,0.3,0.3,0.1,0.2,0.1,0.4,1.1,2024.0,6.6,0.453,0.0,0.007,-6.1,-0.1,Robin Lopez,lopezro01,Pivot,-0.75
31.0,32.0,16.4,1.9,4.8,0.408,1.3,3.0,0.423,0.7,1.7,0.382,0.6,0.7,0.818,0.6,1.7,2.3,0.9,0.5,0.0,0.3,1.2,5.7,2023.0,10.7,0.566,0.7,0.068,-1.5,0.1,Rodney Mcgruder,mcgruro01,Arrière,-0.36
23.0,43.0,19.6,2.8,6.0,0.467,0.4,1.4,0.262,2.4,4.6,0.53,0.9,1.3,0.696,1.3,1.3,2.7,1.2,0.6,0.3,0.7,1.6,6.9,2023.0,10.4,0.524,0.5,0.029,-4.2,-0.5,Romeo Langford,langfro01,Arrière,-0.67
22.0,9.0,5.3,0.9,1.8,0.5,0.3,1.0,0.333,0.6,0.8,0.714,0.1,0.1,1.0,0.3,0.4,0.8,0.4,0.0,0.1,0.0,0.3,2.2,2023.0,15.7,0.608,0.2,0.158,1.2,0.0,Ron Harper Jr,harpero02,Ailier fort,0.24
23.0,1.0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2024.0,0.0,,0.0,0.087,-8.8,0.0,Ron Harper Jr,harpero02,Ailier fort,-0.98
24.0,1.0,17.0,1.0,8.0,0.125,0.0,6.0,0.0,1.0,2.0,0.5,2.0,2.0,1.0,4.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,2025.0,7.9,0.225,0.0,-0.06,-14.7,0.0,Ron Harper Jr,harpero02,Ailier,-0.95
19.0,81.0,15.6,2.4,5.1,0.474,0.4,1.9,0.238,2.0,3.3,0.608,1.1,1.5,0.754,0.5,2.2,2.7,1.0,0.6,0.2,0.9,1.7,6.4,2025.0,11.1,0.556,1.8,0.067,-3.0,-0.3,Ron Holland,hollaro01,Ailier,-0.44
29.0,76.0,31.7,3.0,7.8,0.386,2.1,5.5,0.389,0.9,2.3,0.379,0.7,0.9,0.725,0.7,4.3,5.1,3.7,0.9,0.6,1.5,3.1,8.8,2023.0,9.2,0.538,2.9,0.057,-1.1,0.5,Royce O Neale,onealro01,Ailier,-0.38
30.0,39.5,24.8,2.75,6.85,0.39949999999999997,2.0,5.300000000000001,0.371,0.8,1.5499999999999998,0.496,0.3,0.4,0.687,0.75,4.1,4.85,2.75,0.8,0.55,0.85,2.1,7.75,2024.0,11.350000000000001,0.5495000000000001,1.75,0.089,0.30000000000000004,0.5,Royce O Neale,onealro01,Ailier,-0.06
31.0,75.0,24.5,3.2,7.6,0.423,2.4,5.9,0.406,0.8,1.7,0.481,0.3,0.3,0.731,0.7,3.9,4.7,2.2,0.9,0.5,0.9,2.0,9.1,2025.0,12.6,0.585,2.8,0.073,0.1,1.0,Royce O Neale,onealro01,Ailier,0.08
36.0,56.0,14.6,1.9,5.1,0.38,0.6,2.3,0.254,1.4,2.8,0.484,0.8,0.9,0.857,0.6,2.3,2.9,1.0,0.3,0.3,0.7,1.2,5.2,2023.0,9.0,0.475,0.3,0.018,-4.0,-0.4,Rudy Gay,gayru01,Ailier fort,-0.77
30.0,70.0,30.7,5.1,7.8,0.659,0.0,0.0,0.0,5.1,7.8,0.663,3.1,4.9,0.644,3.3,8.3,11.6,1.2,0.8,1.4,1.7,3.0,13.4,2023.0,18.9,0.675,7.8,0.174,0.7,1.4,Rudy Gobert,goberru01,Pivot,0.93
31.0,76.0,34.1,5.3,8.1,0.661,0.0,0.0,0.0,5.3,8.0,0.664,3.3,5.1,0.638,3.8,9.2,12.9,1.3,0.7,2.1,1.6,3.1,14.0,2024.0,19.3,0.675,11.6,0.216,1.8,2.5,Rudy Gobert,goberru01,Pivot,1.36
32.0,72.0,33.2,4.7,7.1,0.669,0.0,0.0,,4.7,7.1,0.669,2.6,3.8,0.674,3.7,7.2,10.9,1.8,0.8,1.4,1.2,2.5,12.0,2025.0,18.3,0.687,10.1,0.204,1.9,2.4,Rudy Gobert,goberru01,Pivot,1.3
24.0,31.5,23.35,4.55,9.350000000000001,0.4865,0.8,2.6,0.3165,3.75,6.75,0.5505,1.4,1.85,0.74,0.8,3.6500000000000004,4.5,0.95,0.30000000000000004,0.4,0.85,1.15,11.3,2023.0,13.149999999999999,0.5555000000000001,0.8999999999999999,0.0595,-2.25,-0.05,Rui Hachimura,hachiru01,Ailier fort,-0.25
25.0,68.0,26.9,5.3,9.9,0.537,1.4,3.4,0.422,3.9,6.5,0.597,1.5,2.0,0.739,0.9,3.5,4.3,1.2,0.6,0.4,0.7,1.5,13.6,2024.0,15.0,0.628,4.1,0.108,-0.9,0.5,Rui Hachimura,hachiru01,Ailier fort,0.24
26.0,59.0,31.7,5.0,9.8,0.509,1.7,4.2,0.413,3.2,5.6,0.581,1.5,1.9,0.77,1.3,3.7,5.0,1.4,0.8,0.4,0.8,1.8,13.1,2025.0,13.6,0.619,4.3,0.11,-0.7,0.6,Rui Hachimura,hachiru01,Ailier fort,0.14
34.0,36.5,29.45,5.949999999999999,13.25,0.45299999999999996,1.2,3.8,0.32599999999999996,4.75,9.45,0.5035000000000001,2.7,4.1,0.6565000000000001,1.25,4.2,5.550000000000001,7.55,1.05,0.45,3.45,2.15,15.850000000000001,2023.0,16.55,0.529,0.95,0.057499999999999996,0.35000000000000003,0.6,Russell Westbrook,westbru01,Meneur,0.19
35.0,68.0,22.5,4.4,9.8,0.454,0.6,2.3,0.273,3.8,7.5,0.509,1.6,2.4,0.688,1.4,3.7,5.0,4.5,1.1,0.3,2.1,1.8,11.1,2024.0,16.2,0.514,2.1,0.066,0.5,1.0,Russell Westbrook,westbru01,Meneur,0.36
36.0,75.0,27.9,5.0,11.1,0.449,1.3,3.9,0.323,3.7,7.2,0.517,2.1,3.1,0.661,1.4,3.6,4.9,6.1,1.4,0.5,3.2,2.5,13.3,2025.0,14.3,0.532,1.9,0.045,-1.1,0.5,Russell Westbrook,westbru01,Meneur,-0.02
28.0,10.0,9.299999999999999,0.5,2.05,0.225,0.45,1.25,0.3415,0.05,0.75,0.0415,0.0,0.0,,0.0,0.8,0.8,1.25,0.25,0.0,0.39999999999999997,0.9500000000000001,1.45,2023.0,2.85,0.3295,-0.05,-0.0305,-7.25,-0.15,Ryan Arcidiacono,arcidry01,Meneur,-1.29
29.0,20.0,2.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,,0.0,0.4,0.4,0.2,0.1,0.0,0.1,0.3,0.0,2024.0,-2.0,0.0,-0.1,-0.089,-9.6,-0.1,Ryan Arcidiacono,arcidry01,Meneur,-1.58
22.0,74.0,19.1,2.8,6.4,0.43,1.1,3.6,0.311,1.7,2.9,0.577,0.3,0.5,0.487,1.2,2.4,3.6,0.8,0.6,0.5,0.5,2.2,6.9,2025.0,10.7,0.517,1.0,0.034,-4.1,-0.7,Ryan Dunn,dunnry01,Ailier,-0.68
20.0,12.0,5.2,0.6,1.7,0.35,0.3,0.8,0.333,0.3,0.9,0.364,0.5,0.5,1.0,0.3,0.8,1.0,0.5,0.1,0.1,1.3,0.8,1.9,2023.0,-1.4,0.508,-0.3,-0.218,-15.0,-0.2,Ryan Rollins,rolliry01,Meneur,-2.16
21.0,6.5,5.3,0.8,1.6,0.51,0.25,0.3,0.8335,0.55,1.25,0.25,0.65,0.85,0.765,0.1,0.8,0.9,1.05,0.75,0.15,0.5,0.5,2.55,2024.0,20.6,0.6905,0.1,0.173,7.1,0.05,Ryan Rollins,rolliry01,Meneur,0.66
22.0,56.0,14.6,2.4,4.8,0.487,0.9,2.1,0.408,1.5,2.7,0.55,0.6,0.8,0.8,0.4,1.6,1.9,1.9,0.8,0.3,0.9,1.6,6.2,2025.0,14.0,0.6,1.7,0.101,-0.5,0.3,Ryan Rollins,rolliry01,Meneur,0.05
23.0,12.5,10.4,1.75,3.55,0.5715,0.25,0.9,0.1895,1.5,2.65,0.6990000000000001,0.9,1.25,0.737,0.3,0.7,1.0,1.9,0.65,0.0,1.2,0.9,4.65,2023.0,12.95,0.63,0.35,-0.0015000000000000013,-3.05,0.0,Saben Lee,leesa01,Meneur,-0.42
24.0,24.0,7.7,0.8,2.3,0.364,0.1,0.7,0.125,0.8,1.6,0.462,1.2,1.6,0.744,0.4,0.9,1.3,1.3,0.3,0.1,0.3,0.5,3.0,2024.0,13.5,0.492,0.4,0.099,-1.4,0.0,Saben Lee,leesa01,Meneur,-0.02
23.0,38.5,27.0,4.5,10.45,0.437,1.95,5.3,0.3725,2.55,5.1,0.506,2.25,2.6,0.8614999999999999,1.35,3.35,4.75,1.5,0.9,0.1,0.85,1.6,13.2,2023.0,14.75,0.5755,1.95,0.0965,-0.09999999999999998,0.45,Saddiq Bey,beysa01,Ailier,0.13
24.0,63.0,32.7,4.6,11.1,0.416,1.8,5.7,0.316,2.8,5.4,0.522,2.7,3.2,0.837,2.7,3.9,6.5,1.5,0.8,0.2,0.9,1.4,13.7,2024.0,13.1,0.549,3.5,0.081,-1.8,0.1,Saddiq Bey,beysa01,Ailier,-0.07
25.0,80.0,16.1,2.3,5.0,0.455,1.8,4.2,0.418,0.5,0.8,0.656,0.2,0.2,0.706,0.4,2.1,2.6,0.9,0.4,0.3,0.4,1.2,6.4,2023.0,12.7,0.634,3.4,0.128,1.0,1.0,Sam Hauser,hausesa01,Ailier,0.23
26.0,79.0,22.0,3.2,7.1,0.446,2.5,5.9,0.424,0.7,1.2,0.559,0.2,0.2,0.895,0.6,2.9,3.5,1.0,0.5,0.3,0.4,1.3,9.0,2024.0,13.0,0.629,4.9,0.134,1.2,1.4,Sam Hauser,hausesa01,Ailier,0.42
27.0,71.0,21.7,3.0,6.7,0.451,2.3,5.6,0.416,0.7,1.1,0.64,0.2,0.2,1.0,0.6,2.5,3.2,0.9,0.6,0.2,0.3,1.2,8.5,2025.0,12.8,0.632,4.4,0.136,0.8,1.1,Sam Hauser,hausesa01,Ailier fort,0.3
26.0,5.0,11.8,1.8,4.4,0.409,1.0,3.6,0.278,0.8,0.8,1.0,0.4,0.4,1.0,0.0,1.8,1.8,1.0,0.8,0.0,0.0,0.6,5.0,2023.0,15.5,0.546,0.2,0.16,1.2,0.0,Sam Merrill,merrisa01,Arrière,0.23
27.0,61.0,17.5,2.6,6.4,0.402,2.3,5.8,0.404,0.2,0.6,0.385,0.4,0.5,0.929,0.4,1.6,2.0,1.8,0.3,0.1,0.3,1.2,8.0,2024.0,13.1,0.598,2.8,0.125,0.5,0.7,Sam Merrill,merrisa01,Arrière,0.21
28.0,71.0,19.7,2.4,6.0,0.406,1.9,5.2,0.372,0.5,0.8,0.625,0.4,0.4,0.966,0.5,1.7,2.2,1.5,0.7,0.2,0.5,1.7,7.2,2025.0,11.1,0.583,3.3,0.113,0.3,0.8,Sam Merrill,merrisa01,Arrière,0.01
